,index,age,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,emi_active,account_type_saving,gender_M,Income_LOW,Income_MEDIUM,pred_cc_cons
66,15066,60.0,20.0,6,865.0,1,18.0,5671.74,961.14,20179.4,7316.1,338.03,30966.91,101.0,32.0,84.0,24.0,25.0,81,423000.0,1,1,1.0,1,4435.0,109000.0,51520.0,6613.0,14241.0,127394.0,16.0,31.0,30820.0,17914.74,36154.0,31.0,6.0,58613.83,28138.0,30375.0,9,25.0,15428.0,237.96,0,1,1,0,184154.41666666666
67,15067,37.0,17.0,10,299.0,1,20.0,1532.9,11903.55,2358.42,2181.94,4921.0,2111.45,14.0,84.0,89.0,24.0,3.0,34,263000.0,1,1,1.0,1,10535967.5,187788.1,536.0,3897.0,50593.55,62999.0,69.0,4.0,25098.0,75678.05,107117.0,1.0,42.0,23557.0,100933.49,166776.0,62,12.0,13200.0,2500.32,0,1,0,1,184152.75
68,15068,58.0,19.0,3,908.0,1,9.0,3860.26,15927.0,2437.0,1226.25,1274.0,1875.0,44.0,43.0,3.0,2.0,38.0,5,267000.0,1,1,1.0,1,5809950.0,429273.4,5797.0,1500.0,169801.36,33357.0,35.0,19.0,38647.0,94167.38,384.75,3.0,11.0,33328.0,123595.85,73381.0,6,11.0,51717.0,3314.03,1,1,0,1,174037.4625
69,15069,30.0,5.0,6,454.0,0,8.0,22319.48,4060.0,82167.55,736.01,6151.27,799.0,8.0,11.0,60.0,2.0,25.0,79,124000.0,1,1,1.0,1,205595.43,107692.0,33774.0,5340.0,16555.0,24087.0,42.0,5.0,123000.0,7206.93,11834.0,45.0,82.0,107738.0,111101.31,99955.0,5,15.0,96042.89,2025.21,1,1,0,1,131592.16666666666
70,15070,35.0,10.5,7,537.0,1,14.0,3851.01,650.0,8846.84,1024.51,5386.295,11991.75,8.0,16.0,112.0,5.0,46.0,39,366000.0,1,1,1.0,1,7713.51,429273.4,25524.0,0.0,144928.8,109702.0,24.0,30.0,102262.0,22553.97,1413.0,3.0,82.0,12729.0,6131.0,127756.0,3,3.0,13797.0,9376.39,1,1,1,0,223457.2958333333
71,15071,60.0,24.0,2,750.0,1,4.0,129317.0,4245.0,584.5,1200.0,5987.74,3526.67,8.0,83.0,3.0,1.0,21.0,4,525000.0,1,1,1.0,1,1539496.64,182359.2,825.0,1014.0,172727.33,50353.0,46.0,4.0,19032.0,83317.03,97705.0,4.0,29.0,24750.0,91151.25,24713.5,2,63.0,236477.0,5629.76,0,1,0,1,204019.0
72,15072,34.0,8.4,8,258.0,1,2.0,8455.35,1944.0,4824.0,713.83,2704.6,3846.0,7.0,29.0,7.0,47.0,2.0,47,100000.0,1,1,1.0,1,4400.0,71944.5,8060.0,5340.0,159220.74,29570.0,79.0,7.0,33111.0,15001.31,23118.5,7.0,2.0,129509.0,44678.83,255522.0,13,83.0,81995.0,2721.11,0,1,1,0,118973.66666666667
73,15073,33.0,1.3,7,628.0,1,13.0,39369.68,1006.0,6289.26,5867.0,4308.535,1252.22,101.0,128.0,62.0,4.0,38.0,30,84000.0,1,1,1.0,1,39853.9,234459.4,6966.0,6885.0,25049.25,37635.0,63.0,33.0,56557.0,24577.23,35532.86,3.0,20.0,36666.0,41679.71,450775.88,6,8.0,33903.0,5171.54,0,1,0,1,122509.0
74,15074,33.0,11.700000000000001,7,799.0,1,5.0,46217.26,2652.0,65605.0,25722.37,21961.215,985.0,12.0,3.0,9.0,48.0,5.0,98,256000.0,1,1,1.0,1,825.0,900000.0,24094.0,-3506.17993,9965.77,55024.0,3.0,36.0,22196.0,221500.0,16431.0,8.0,82.0,37413.0,51799.75,200924.0,41,1.0,38578.0,133276.61020000032,0,1,0,1,185692.33333333334
75,15075,46.0,23.400000000000002,10,723.0,1,20.0,16640.59,11814.16,21834.09,4434.68,10623.255,3059.0,57.0,6.0,4.0,8.0,21.0,8,471000.0,1,1,1.0,1,192428.25,17000.0,3570.0,6885.0,29383.02,32564.0,1.0,6.0,21086.0,35666.63,288849.94,2.0,20.0,141361.0,1060.6000000000001,14248.0,4,14.0,30863.0,10055.05,0,1,0,1,102323.08333333333
76,15076,40.0,6.0,7,538.0,1,10.0,5393.56,3964.75,2761.14,1934.0,10098.5,1573.0,63.0,10.0,2.0,20.0,1.0,79,119000.0,1,1,1.0,1,265809.85,1372927.14,550.0,14509.0,48936.26,153061.82,16.0,4.0,32006.0,87195.67,24577.0,3.0,4.0,41231.0,136484.77,45835.0,40,8.0,13492.0,19390.71,0,0,0,1,139281.91666666666
77,15077,30.0,8.0,10,805.0,1,6.0,31310.4,9752.29,7599.06,2899.0,7531.0,6509.0,57.0,5.0,5.0,20.0,2.0,34,47000.0,1,1,1.0,1,1235.85,145000.0,768.0,0.0,28031.56,54005.0,42.0,36.0,58394.0,142294.74,369090.0,5.0,42.0,12922.0,81588.5,214139.0,10,3.0,34380.0,4248.92,0,1,0,1,160628.41666666666
78,15078,47.0,16.2,10,863.0,0,11.0,6458.0,14320.02,18178.77,2561.0,2279.785,15620.69,8.0,10.0,5.0,5.0,7.0,8,784000.0,1,1,1.0,1,88.0,255000.0,583.0,-6885.0,36509.95,53262.0,10.0,2.0,17419.0,451535.4951000006,66181.0,31.0,108.0,22551.0,141538.21,15444.0,36,24.0,54485.0,133276.61020000032,0,1,0,1,182156.5458333333
79,15079,58.0,15.200000000000001,10,269.0,1,8.0,4148.55,9748.7,4845.47,901.0,29881.0,622.59,50.0,128.0,84.0,8.0,5.0,70,341000.0,1,1,1.0,1,36368.7,273221.0,300500.0,-5715.49022999999,169324.65,9110.0,49.0,7.0,53660.0,370426.16,28107.0,1.0,13.0,118196.0,27600.18,121293.0,14,12.0,20587.0,755.17,0,1,1,0,164369.5
80,15080,34.0,2.8000000000000003,5,633.0,0,8.0,34390.23,4818.0,2802.51,796.0,4395.0,2683.35,2.0,3.0,79.0,8.0,55.0,47,263000.0,1,1,1.0,1,81872.65,42723.0,508.0,-5998.43994,176048.75,21638.5,4.0,5.0,18496.0,61670.8,231691.0,2.0,171.0,22830.0,20614.88,49378.0,2,24.0,27178.0,178.75,0,0,0,1,169085.66666666666
81,15081,29.0,3.6,7,523.0,1,6.0,32991.73,13282.5,16673.0,5647.0,1486.52,1894.0,136.0,36.0,50.0,1.0,2.0,47,450000.0,1,1,1.0,1,41070.0,128314.74,73217.0,6441.0,38249.56,58765.0,11.0,3.0,26783.0,39173.76,52509.13,17.0,87.0,51490.0,144369.51,39399.58,10,106.0,21721.0,981.99,0,1,0,1,135179.7125
82,15082,60.0,8.0,7,538.0,1,18.0,1918.97,5554.0,14480.95,223.0,21987.7,17889.0,6.0,3.0,60.0,57.0,1.0,12,555000.0,1,1,1.0,1,156875.0,64309.52,126001.0,-6301.0,23228.77,32002.0,52.0,5.0,218500.0,451535.4951000006,25255.35,1.0,108.0,158592.0,117836.55,159446.5,47,11.0,103814.0,5971.57,0,1,0,1,170989.87916666668
83,15083,53.0,9.9,7,882.0,1,16.0,5469.5,199.0,4798.23,2639.6,2262.0,79074.19999999925,80.0,128.0,3.0,1.0,2.0,70,472000.0,1,1,1.0,1,13730.0,52098.99,5905.0,1465.0,79964.5,20400.0,50.0,6.0,23593.0,42615.0,533828.5,1.0,78.0,27906.0,121461.65,21050.0,21,8.0,4165.0,2290.4,0,1,1,0,166757.4625
84,15084,56.0,25.200000000000003,1,270.0,0,20.0,3623.2,16685.96,18722.09,152.0891,100206.33260000002,577.8,124.0,8.0,135.0,7.0,2.0,47,293000.0,1,1,1.0,1,241.65,13299.0,800.0,6916.0,65024.25,86322.0,32.0,1.0,54923.0,9011.6,76785.5,12.0,82.0,18783.0,71475.24,44257.0,21,35.0,13299.0,470.72,0,1,1,0,176734.62916666665
85,15085,55.0,24.5,9,574.0,1,6.0,590.5,6526.0,5167.71,1581.4,3429.0,197.0,3.0,17.0,44.0,4.0,18.0,9,139999.0,1,1,1.0,1,165907.57,429273.4,28912.0,6916.0,71677.39,202015.81,11.0,3.0,34087.0,24124.42,28740.0,2.0,29.0,11707.0,89368.57,30528.0,4,42.0,12180.0,1733.28,0,1,0,1,177612.16666666666
86,15086,38.0,16.2,2,698.0,0,2.0,10689.48,7664.15,773.95,3529.0,12628.67,26624.0,5.0,46.0,50.0,41.0,1.0,10,784000.0,1,1,1.0,1,5324.49,167870.79,20000.0,0.0,40039.61,48786.0,6.0,0.0,400012.7400000003,170859.91,50116.0,2.0,49.0,72970.0,13719.0,35071.0,13,40.0,127606.08,2162.47,1,1,0,1,166001.58333333334
87,15087,35.0,10.5,7,485.0,0,8.0,42523.85,10529.89,37309.89,14130.0,9621.3,9812.0,26.0,10.0,10.0,1.0,21.0,1,173000.0,1,1,1.0,1,34443.0,429273.4,2644.0,3735.0,8709.17,91400.83,11.0,5.0,42427.0,17135.5,140201.0,0.0,63.0,20007.0,305110.15,259360.3,49,32.0,111567.0,1852.58,0,1,1,0,197322.0458333333
88,15088,42.0,4.4,8,316.0,0,2.0,3234.96,16400.0,11416.06,64939.0,4659.0,3455.5,12.0,65.0,60.0,26.0,3.0,1,28000.0,1,1,1.0,1,33664.3,54388.23,14754.0,6885.0,23041.3,107426.02,23.0,3.0,50112.0,31269.51,52200.12,6.0,78.0,42600.0,62291.24,49924.0,6,10.0,28901.0,1371.25,0,1,0,1,121866.33333333333
89,15089,34.0,9.8,10,506.0,1,5.0,1878.0,2034.0,59352.59,2279.0,4726.345,53657.27,1.0,10.0,50.0,1.0,18.0,4,199999.0,1,1,1.0,1,47024.8,134890.0,126001.0,1500.0,59981.86,30703.0,9.0,11.0,28955.0,19897.75,50274.0,3.0,108.0,35226.0,54748.7,15437.0,36,106.0,9936.97,734.74,0,1,0,1,166299.75
90,15090,55.0,35.0,3,968.0,1,14.0,8389.97,1829.01,13566.0,70242.82630000074,17396.58,16186.0,44.0,1.0,7.0,50.0,5.0,41,147000.0,1,1,1.0,1,100284.85,267421.4,1018.0,-4679.0,29287.11,58191.74,90.0,3.0,21339.0,24622.27,220679.0,8.0,75.0,43729.0,13487.1,31150.08,19,120.0,364470.5100000023,4651.09,0,1,0,1,216126.91666666666
91,15091,53.0,19.8,2,805.0,1,8.0,12760.84,263.2,14870.4,5896.0,54791.815,3762.0,14.0,1.0,79.0,50.0,4.0,6,190000.0,1,1,1.0,1,9220.2,34120.0,5981.0,2921.0,102444.9,5129.0,4.0,7.0,28958.0,27356.29,2891.0,17.0,24.0,99586.0,35583.75,77271.93,4,7.0,36525.0,10155.1,0,1,0,1,123618.25
92,15092,62.0,33.6,10,658.0,1,7.0,52504.93,2703.0,21209.04,690.48,358.0,3528.0,3.0,27.0,49.0,44.0,1.0,11,351000.0,1,1,1.0,1,22086.05,370000.0,230000.0,2921.0,13891.0,56225.0,18.0,4.0,30368.0,316448.2,21051.0,43.0,5.0,215000.0,14930.0,30699.0,12,58.0,88907.0,4368.79,0,1,0,1,98044.91666666667
93,15093,35.0,4.5,1,631.0,1,7.0,40387.0,27123.0,658.12,8980.91,6356.0,15689.0,66.0,71.0,5.0,1.0,2.0,9,197000.0,1,1,1.0,1,671039.05,1034285.63,3792.0,5340.0,89678.96,78476.0,69.0,36.0,71300.0,26773.97,36402.0,3.0,81.0,30171.0,79741.0,4101.57,5,8.0,13152.0,4598.63,1,0,0,1,190077.87916666665
94,15094,29.0,7.2,9,314.0,0,15.0,11589.53,1297.0,1138.0,10159.0,826.2,641.0,63.0,26.0,4.0,1.0,62.0,79,17000.0,1,1,1.0,1,17829.1,90829.65,12000.0,-6335.0,146983.34,119023.0,11.0,2.0,22080.0,451535.4951000006,100045.0,43.0,27.0,69243.0,13829.72,6711.0,39,38.0,33846.0,534.68,1,1,1,0,134077.16666666666
95,15095,34.0,12.600000000000001,4,386.0,1,8.0,21751.99,4328.0,10404.34,451.0,12700.0,13650.3,2.0,77.0,4.0,1.0,44.0,56,140000.0,1,1,1.0,1,185669.2,105000.0,18257.0,0.0,19706.1,160897.0,2.0,2.0,51194.0,22585.94,23629.0,2.0,82.0,10081.0,32291.5,176481.35,117,65.0,14245.0,568.48,1,1,0,1,148455.75
96,15096,32.0,10.8,8,486.0,1,13.0,4918.22,2703.0,3948.2,46531.0,3425.0,1751.0,101.0,36.0,5.0,2.0,2.0,2,48000.0,1,1,1.0,1,319201.67,88482.8,6000.0,886.0,41140.76,4235.0,55.0,5.0,53200.0,112951.67,70976.86,2.0,12.0,11250.0,4687.29,73719.0,4,80.0,21636.0,1888.1,0,1,1,0,158789.29583333334
97,15097,30.0,4.0,6,454.0,1,5.0,30075.69,2849.0,14548.93,9508.7,25303.675,1389.0,531.0,23.0,30.0,2.0,3.0,36,17000.0,1,1,1.0,1,651402.75,15395.48,8333.0,10455.0,32661.51,304370.0,36.0,35.0,265000.0,41060.27,104066.0,2.0,27.0,36620.0,2562.81,92261.55,6,24.0,52525.0,2566.83,0,1,0,1,182704.5
98,15098,60.0,40.0,2,245.0,0,11.0,16077.71,4846.72,79307.59,550.32,4148.5,5236.63,92.0,5.0,135.0,2.0,1.0,26,472000.0,1,1,1.0,1,42460.6091,232524.0,4458.0,553.0,25611.0,20634.0,46.0,3.0,28305.0,339402.47,24634.0,0.0,8.0,7593.0,37846.0,298.0,3,58.0,197101.0,2985.28,0,1,0,1,227191.7958333333
99,15099,35.0,3.0,4,884.0,1,5.0,9094.46,268.0,3321.49,814.0,3285.5,7602.0,19.0,30.0,4.0,1.0,18.0,18,402000.0,1,1,1.0,1,13849.4,117890.0,2214.0,19453.0,69034.2,20960.0,4.0,26.0,24546.0,168322.0,15183.0,2.0,13.0,111.2949,20640.0,17410.0,8,49.0,41752.0,14577.47,0,0,0,1,172752.9625
100,15100,28.0,0.9,8,643.0,1,11.0,14265.0,6170.82,10805.0,420.0,14063.46,4463.41,10.0,23.0,38.0,8.0,6.0,1,303000.0,1,1,1.0,1,4140.0,148150.33,48374.0,-6885.0,3308.38,111415.0,8.0,1.0,6481.0,6078.57,75078.09,5.0,25.0,87332.0,126315.63,59552.83,1,57.0,5090.0,3353.21,0,1,0,1,183356.87916666665
101,15101,33.0,5.2,5,574.0,0,7.0,13399.5,10349.29,2128.34,4535.0,2428.0,79043.0,24.0,1.0,67.0,25.0,5.0,79,255000.0,1,1,1.0,1,12057.2,201000.0,11379.0,12299.0,70278.25,23710.0,59.0,7.0,15884.0,147503.6,98808.0,9.0,50.0,17613.0,242579.95,30632.0,8,103.0,26324.0,1434.53,1,1,0,1,189901.42500000002
102,15102,29.0,6.300000000000001,7,523.0,1,4.0,1578.62,3464.0,95386.0,8980.91,9181.83,3092.0,7.0,3.0,87.0,52.0,2.0,8,50900.0,1,1,1.0,1,685580.0,52991.0,46000.0,2921.0,57686.51,12751.0,42.0,3.0,25054.0,3992.87,683.42,0.0,67.0,65062.0,78561.59,94863.0,5,54.0,38640.0,599.52,0,1,0,1,167571.7125
103,15103,34.0,2.8000000000000003,4,737.0,0,19.0,52209.08,4771.0,2902.71,4197.0,5431.95,25078.55,1.0,128.0,23.0,7.0,2.0,2,483000.0,1,1,1.0,1,154363.25,7576.0,30071.0,9827.0,34729.51,14919.0,11.0,26.0,64477.0,54987.67,14139.37,2.0,20.0,27718.0,48702.05,48241.0,12,106.0,105846.0,2437.5,1,1,0,1,154573.29583333334
104,15104,53.0,16.5,5,809.0,1,19.0,9110.0,1999.37,21998.99,4255.76,8245.0,1264.0,80.0,8.0,50.0,1.0,55.0,81,340000.0,1,1,1.0,1,213557.15,29479.0,248000.0,5730.0,14229.0,24001.0,12.0,6.0,30921.0,17389.51,33966.0,4.0,12.0,22240.0,35110.11,65671.5,4,10.0,84910.0,12397.88,1,0,0,1,177840.2958333333
105,15105,38.0,5.4,10,523.0,0,19.0,33086.4,2675.0,20391.94,2065.32,3387.52,7675.23,44.0,29.0,82.0,17.0,25.0,9,300000.0,1,1,1.0,1,1859872.2,74599.9,8333.0,12174.0,289733.67,31429.0,22.0,5.0,32382.0,37587.04,124927.0,1.0,108.0,16814.2,178112.59,55323.0,2,15.0,114689.0,346.33,0,1,0,1,206083.59166666667
106,15106,40.0,10.0,2,372.0,0,10.0,13978.5,19561.36,6175.62,1656.0,4654.33,276.0,2.0,5.0,48.0,1.0,3.0,12,169000.0,1,1,1.0,1,360978.37,13299.0,26241.0,2000.0,78279.47,20380.0,11.0,3.0,116213.0,58976.08,12098.0,6.0,24.0,1275.0,97828.13,10321.0,3,32.0,944.0,15676.56,0,1,1,0,188012.41666666666
107,15107,66.0,41.400000000000006,4,485.0,1,5.0,36457.37,16454.8,82424.19,1544.75,462.48,834.0,7.0,43.0,19.0,2.0,7.0,70,139999.0,1,1,1.0,1,1665.0,273221.0,54101.0,12415.0,49033.79,2103.0,8.0,5.0,29427.0,90409.36,76794.0,23.0,69.0,83821.0,8590.54,153125.0,7,12.0,29825.0,7522.08,0,1,1,0,98734.33333333333
108,15108,27.0,6.300000000000001,4,698.0,1,3.0,47743.25,1341.0,16932.98,152.0891,990.72,7010.0,7.0,71.0,4.0,5.0,1.0,30,25000.0,1,1,1.0,1,46451.38,66.0,33774.0,5773.0,22654.64,65415.5,35.0,6.0,32356.0,5960.05,6199.1,3.0,2.0,45486.0,77011.0,100839.79,14,11.0,9837.0,17972.66,0,1,1,0,178125.08333333334
109,15109,35.0,10.5,10,924.0,0,13.0,14664.38,11717.0,44747.44,1346.0,3194.2,1182.0,63.0,36.0,48.0,7.0,28.0,98,453000.0,1,1,1.0,1,825.0,159308.0,30071.0,-5998.43994,18211.25,11692.0,55.0,2.0,21099.0,79023.64,21790.0,2.0,29.0,27718.0,60084.48,53116.75,49,83.0,24829.0,1254.52,0,0,0,1,179922.25
110,15110,27.0,7.0,3,805.0,1,4.0,11993.86,18773.0,26127.29,296.0,59678.14,6953.0,7.0,22.0,44.0,30.0,51.0,80,378000.0,1,1,1.0,1,101891.25,158000.0,25639.0,2921.0,58646.39,41652.53,48.0,4.0,48427.0,47136.76,54821.0,6.0,36.0,27116.0,50076.03,22506.0,4,1.0,67050.0,730.0,0,1,1,0,138434.66666666666
111,15111,31.0,5.5,9,535.0,1,13.0,2905.5,60095.0,2061.33,8354.33,4044.0,1821.0,6.0,23.0,64.0,1.0,2.0,4,272000.0,1,1,1.0,1,1053411.2,330001.0,16114.0,553.0,17955.83,18151.0,95.0,3.0,106000.0,46276.24,41525.0,43.0,12.0,20942.0,29944.58,130785.0,3,3.0,21300.0,116.08,1,1,0,1,216665.5458333333
112,15112,37.0,11.9,6,614.0,1,16.0,24998.56,2171.0,45028.0,324.5,62749.96,1129.52,7.0,20.0,47.0,24.0,56.0,10,533000.0,1,1,1.0,1,33784.35,20000.0,925.0,-5998.43994,62430.9,24774.0,69.0,4.0,69280.0,51891.36,101982.0,2.0,8.0,31779.0,21165.12,5623.89,2,0.0,160.0,23108.9,0,1,0,1,203790.0
113,15113,28.0,3.2,7,485.0,1,13.0,621.0,1491.79,2024.76,1010.04,2245.255,2928.0,2.0,3.0,3.0,3.0,3.0,16,98000.0,1,1,1.0,1,15961.9,78744.56,300500.0,7984.0,34101.75,25048.0,59.0,1.0,45947.0,97165.41,23897.0,3.0,171.0,12124.0,46506.25,46782.0,94,50.0,26304.0,1637.15,0,0,0,1,167773.12916666668
114,15114,60.0,16.0,1,766.0,0,9.0,5921.65,14853.0,1114.6,349.0,29426.21,8713.0,66.0,14.0,5.0,20.0,2.0,3,378000.0,1,1,1.0,1,238733.0,289469.58,1762.0,1411.0,120275.02,427895.0,91.0,1.0,23519.0,92148.95,118858.0,47.0,8.0,25997.0,26763.21,109406.8,62,36.0,20068.0,1924.5,0,1,1,0,179397.58333333334
115,15115,28.0,2.4000000000000004,1,743.0,1,7.0,17149.91,23146.0,48319.19,25722.37,15951.57,1257.0,44.0,93.0,44.0,11.0,1.0,34,520000.0,1,1,1.0,1,143383.7,11897.0,505.0,5464.0,109505.49,35649.0,5.0,3.0,18360.0,16050.98,15088.0,5.0,40.0,27394.6,56581.0,18087.0,3,80.0,141014.42,1893.93,1,1,0,1,130083.33333333333
116,15116,39.0,13.3,1,858.0,1,3.0,9942.4,2153.84,1652.0,8120.0,1432.5,3754.0,3.0,2.0,6.0,18.0,2.0,16,232000.0,1,1,1.0,1,134985.0,68663.61,798.0,277.0,26573.75,22179.0,46.0,6.0,15555.0,20449.8,30721.0,35.0,5.0,19220.0,76461.98,24713.5,9,61.0,15167.0,1109.2,0,0,1,0,176498.0
117,15117,53.0,29.700000000000003,3,647.0,1,8.0,2669.0,4838.0,9403.0,810.0,12589.965,3175.93,37.0,26.0,19.0,50.0,4.0,80,102000.0,1,1,1.0,1,46451.38,8000.0,60000.0,1500.0,21169.98,30145.0,46.0,5.0,36135.0,12533.37,135737.0,4.0,20.0,12100.0,57404.12,12202.11,21,24.0,82910.33,207.9,1,1,0,0,153492.91666666666
118,15118,27.0,5.6000000000000005,10,723.0,1,20.0,8608.53,8551.0,946.5,9954.0,21417.0,928.34,1.0,84.0,90.0,1.0,1.0,1,461000.0,1,1,1.0,1,83400.3,161648.0,24250.0,0.0,65650.95,53019.5,46.0,15.0,99999.0,1198.9262,98194.74,3.0,63.0,78060.0,143193.24,45937.0,19,11.0,54107.0,611.08,0,0,1,0,198949.25
119,15119,30.0,6.0,8,801.0,1,16.0,3804.0,4373.0,8732.99,463.0,12589.965,1897.0,4.0,23.0,7.0,1.0,7.0,36,378000.0,1,1,1.0,1,360978.37,382191.0,12500.0,173.0,5264.57,57701.0,18.0,19.0,42894.0,10724.15,22297.0,8.0,20.0,42186.0,36022.43,44437.29,58,13.0,15151.0,1392.98,0,1,1,0,140547.33333333334
120,15120,53.0,26.400000000000002,8,247.0,0,17.0,7628.0,8012.0,2899.0,3139.9,4837.0,1048.0,60.0,128.0,61.0,3.0,4.0,64,520000.0,1,1,1.0,1,96218.53,917881.54,130000.0,173.0,67770.9,30372.0,42.0,2.0,39187.62,26009.5,19020.0,3.0,171.0,20642.0,111503.98,243522.0,7,104.0,8718.0,878.64,0,1,1,0,160568.41666666666
121,15121,38.0,5.4,9,864.0,0,9.0,590.5,11044.0,856.0,21768.0,11929.02,2802.3,43.0,4.0,13.0,1.0,2.0,9,212500.0,1,1,1.0,1,52209.5,273221.0,6738.0,-4664.0,29141.88,75030.0,8.0,3.0,70980.0,162016.27,47586.69,2.0,8.0,85642.0,19085.47,30156.0,4,120.0,44339.0,3847.15,1,1,0,1,135488.08333333334
122,15122,34.0,11.200000000000001,3,928.0,0,14.0,29407.74,9171.0,13971.87,2942.95,9547.0,7357.0,23.0,65.0,71.0,24.0,38.0,47,263000.0,1,1,1.0,1,668728.4,88482.8,711.0,0.0,142219.7,31559.64,79.0,19.0,24879.0,19439.28,20023.0,0.0,8.0,14037.0,48609.39,77164.0,8,104.0,117504.0,6773.57,0,1,0,1,167652.41666666666
123,15123,34.0,1.4000000000000001,10,748.0,0,11.0,12191.79,4398.5,122756.08819999857,1578.13,10123.0,3089.0,4.0,66.0,74.0,52.0,3.0,47,164000.0,1,1,1.0,1,41441.27,82907.34,23160.0,6441.0,32063.67,33510.0,55.0,2.0,46907.0,53680.5,53008.38,2.0,9.0,17015.0,38951.46,35914.0,36,32.0,95064.0,6723.55,0,0,0,1,151553.9625
124,15124,30.0,10.0,6,370.0,0,3.0,4636.15,2963.0,19767.2,4512.85,8215.0,3962.0,10.0,29.0,47.0,22.0,3.0,1,39000.0,1,1,1.0,1,192478.0,118976.0,25728.0,5730.0,35490.51,46335.0,10.0,3.0,24552.0,23546.48,23481.0,6.0,18.0,50150.0,55413.74,103028.0,3,12.0,48440.0,9160.41,0,1,0,0,131531.83333333334
125,15125,40.0,6.0,3,771.0,1,20.0,10887.68,18099.0,5576.64,8297.25,3587.0,2964.16,63.0,5.0,112.0,1.0,51.0,64,75000.0,1,1,1.0,1,168265.55,71944.5,30011.0,1332.0,2358.04,51054.0,94.0,3.0,45786.0,20693.15,32628.0,28.0,70.0,22060.0,58449.06,80682.13,21,24.0,20580.94,20456.72,0,1,0,0,180422.59166666667
126,15126,53.0,33.0,7,394.0,0,12.0,16435.92,2720.5,10661.5,2991.0,15829.0,6953.0,43.0,5.0,71.0,2.0,3.0,16,70000.0,1,1,1.0,1,61186.36,141473.07,28912.0,7478.0,47077.13,155282.0,46.0,1.0,27070.0,99410.76,105585.0,2.0,11.0,28147.0,113025.17,2072.0,1,13.0,34058.0,4796.27,0,0,0,0,206524.83333333334
127,15127,51.0,21.700000000000003,10,748.0,1,9.0,24219.0,4381.31,8946.36,2499.0,6263.44,9243.65,19.0,3.0,16.0,30.0,55.0,2,324000.0,1,1,1.0,1,4839.6,6574.31,25639.0,3897.0,116231.56,43173.38,4.0,2.0,5090.0,134272.88,53216.21,1.0,43.0,92603.0,10054.94,372576.41,58,73.0,13324.0,5535.13,0,1,0,1,108447.66666666667
128,15128,35.0,10.5,9,428.0,0,20.0,2186.0,9845.98,11670.0,1247.0,14459.77,31440.88,8.0,10.0,23.0,5.0,55.0,1,272000.0,1,1,1.0,1,27316.5,1752254.0,28985.0,2351.0,15962.01,23302.0,90.0,4.0,28009.0,140757.23,52784.0,1.0,87.0,249500.0,2003.0,14259.36,14,83.0,169712.95,543.56,0,1,1,0,99242.41583333333
129,15129,32.0,12.0,9,958.0,0,20.0,16613.17,14550.0,2825.43,3985.54,2143.25,1994.32,64.0,30.0,20.0,1.0,1.0,3,329000.0,1,1,1.0,1,265809.85,385218.7,2019.0,-5439.0,147922.25,125131.0,29.0,4.0,36342.0,14701.9,36995.0,4.0,50.0,183600.0,1598.5,49875.0,5,22.0,90012.0,3185.01,0,1,0,1,133532.75
130,15130,42.0,6.6000000000000005,7,614.0,0,2.0,14891.92,35250.0,14515.45,10683.43,2883.925,1581.0,2.0,9.0,87.0,30.0,5.0,34,395000.0,1,1,1.0,1,39853.9,50000.0,5540.0,1500.0,44016.02,106723.0,4.0,43.0,35728.0,34110.72,8085.0,2.0,46.0,26765.0,82555.0,32414.0,42,103.0,33606.0,9934.26,0,1,1,0,187360.87916666665
131,15131,220.0,121.80000000000001,7,865.0,1,13.0,35449.8,3962.0,30794.19,6564.0,14686.0,17090.36,26.0,10.0,16.0,21.0,4.0,1,429000.0,1,1,1.0,1,331.2,172131.0,33330.0,-3506.17993,3883.61,160910.5,16.0,3.0,17757.0,19660.25,155090.0,10.0,8.0,15141.0,1060.6000000000001,21935.88,9,63.0,14155.0,2018.98,0,0,0,1,176006.16666666666
132,15132,42.0,4.4,3,595.0,1,2.0,11042.08,15975.74,6008.61,12447.72,1828.44,6430.65,57.0,65.0,2.0,4.0,5.0,1,17000.0,1,1,1.0,1,11073.0,3084.5,300500.0,10455.0,12672.61,33723.38,72.0,2.0,35506.0,43105.72,24244.0,2.0,20.0,97033.0,27781.08,93231.5,14,42.0,34566.0,8329.77,0,1,1,0,116463.54583333334
